VentaID,ClienteID,ProductoID,Cantidad,FechaVenta,Region,ProductoID,NombreProducto,Categoria,PrecioUnitario,ClienteID,NombreCliente,Email,Telefono,Direccion,CategoriasID,NombreCategoria,Venta Total,TransaccionID
745,1062,508,4,6/10/2025,Sur,508,Producto 8,Periféricos,1118.84,1062,Cliente 62,cliente62@example.com,555-1245,Calle 62 #463,4,Perifericos,4475.36,645
746,1013,518,3,7/10/2025,Oeste,518,Producto 18,Periféricos,889.12,1013,Cliente 13,cliente13@example.com,555-6496,Calle 13 #427,4,Perifericos,2667.36,646
747,1092,509,5,8/10/2025,Sur,509,Producto 9,Juguetería,560.93,1092,Cliente 92,cliente92@example.com,555-5497,Calle 92 #890,2,Jugueteria,2804.65,647
748,1046,525,2,9/10/2025,Norte,525,Producto 25,Hogar,1974.19,1046,Cliente 46,cliente46@example.com,555-1374,Calle 46 #459,1,Hogar,3948.38,648
749,1015,516,6,10/10/2025,Oeste,516,Producto 16,Juguetería,281.38,1015,Cliente 15,cliente15@example.com,555-5737,Calle 15 #4,2,Jugueteria,1688.28,649
750,1099,522,3,11/10/2025,Norte,522,Producto 22,Electrónica,782.85,1099,Cliente 99,cliente99@example.com,555-2620,Calle 99 #516,3,Electronica,2348.55,650
751,1007,514,1,12/10/2025,Sur,514,Producto 14,Hogar,36.84,1007,Cliente 7,cliente7@example.com,555-5890,Calle 7 #848,1,Hogar,36.84,651
752,1061,512,5,13/10/2025,Oeste,512,Producto 12,Hogar,553.49,1061,Cliente 61,cliente61@example.com,555-5936,Calle 61 #739,1,Hogar,2767.45,652
753,1034,518,4,14/10/2025,Norte,518,Producto 18,Periféricos,889.12,1034,Cliente 34,cliente34@example.com,555-2686,Calle 34 #154,4,Perifericos,3556.48,653
754,1081,515,2,15/10/2025,Norte,515,Producto 15,Hogar,1858.17,1081,Cliente 81,cliente81@example.com,555-8685,Calle 81 #582,1,Hogar,3716.34,654
755,1042,506,3,16/10/2025,Este,506,Producto 6,Hogar,941.46,1042,Cliente 42,cliente42@example.com,555-3527,Calle 42 #782,1,Hogar,2824.38,655
756,1047,508,3,17/10/2025,Este,508,Producto 8,Periféricos,1118.84,1047,Cliente 47,cliente47@example.com,555-6149,Calle 47 #686,4,Perifericos,3356.52,656
757,1069,517,5,18/10/2025,Oeste,517,Producto 17,Hogar,255.04,1069,Cliente 69,cliente69@example.com,555-6828,Calle 69 #425,1,Hogar,1275.2,657
758,1085,527,6,19/10/2025,Este,527,Producto 27,Juguetería,1041.34,1085,Cliente 85,cliente85@example.com,555-4949,Calle 85 #15,2,Jugueteria,6248.04,658
759,1065,503,1,20/10/2025,Oeste,503,Producto 3,Juguetería,1037.4,1065,Cliente 65,cliente65@example.com,555-1911,Calle 65 #634,2,Jugueteria,1037.4,659
760,1050,513,3,21/10/2025,Norte,513,Producto 13,Hogar,1030.34,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,1,Hogar,3091.02,660
761,1082,509,6,22/10/2025,Oeste,509,Producto 9,Juguetería,560.93,1082,Cliente 82,cliente82@example.com,555-3186,Calle 82 #935,2,Jugueteria,3365.58,661
762,1035,529,9,23/10/2025,Norte,529,Producto 29,Electrónica,112.85,1035,Cliente 35,cliente35@example.com,555-5074,Calle 35 #446,3,Electronica,1015.65,662
763,1036,512,9,24/10/2025,Sur,512,Producto 12,Hogar,553.49,1036,Cliente 36,cliente36@example.com,555-7590,Calle 36 #977,1,Hogar,4981.41,663
764,1024,506,8,25/10/2025,Sur,506,Producto 6,Hogar,941.46,1024,Cliente 24,cliente24@example.com,555-3073,Calle 24 #736,1,Hogar,7531.68,664
765,1054,527,3,26/10/2025,Oeste,527,Producto 27,Juguetería,1041.34,1054,Cliente 54,cliente54@example.com,555-5590,Calle 54 #555,2,Jugueteria,3124.02,665
766,1075,524,6,27/10/2025,Este,524,Producto 24,Hogar,1477.99,1075,Cliente 75,cliente75@example.com,555-1446,Calle 75 #188,1,Hogar,8867.94,666
767,1088,503,6,28/10/2025,Sur,503,Producto 3,Juguetería,1037.4,1088,Cliente 88,cliente88@example.com,555-1515,Calle 88 #820,2,Jugueteria,6224.4,667
768,1074,516,6,29/10/2025,Norte,516,Producto 16,Juguetería,281.38,1074,Cliente 74,cliente74@example.com,555-2762,Calle 74 #269,2,Jugueteria,1688.28,668
769,1053,521,1,30/10/2025,Sur,521,Producto 21,Electrónica,392.57,1053,Cliente 53,cliente53@example.com,555-8734,Calle 53 #774,3,Electronica,392.57,669
770,1009,510,6,31/10/2025,Oeste,510,Producto 10,Juguetería,446.9,1009,Cliente 9,cliente9@example.com,555-4614,Calle 9 #509,2,Jugueteria,2681.4,670
771,1098,501,4,1/11/2025,Norte,501,Producto 1,Juguetería,1945.7,1098,Cliente 98,cliente98@example.com,555-7159,Calle 98 #375,2,Jugueteria,7782.8,671
772,1027,517,2,2/11/2025,Este,517,Producto 17,Hogar,255.04,1027,Cliente 27,cliente27@example.com,555-4436,Calle 27 #993,1,Hogar,510.08,672
773,1070,514,1,3/11/2025,Norte,514,Producto 14,Hogar,36.84,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,1,Hogar,36.84,673
774,1011,508,4,4/11/2025,Este,508,Producto 8,Periféricos,1118.84,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,4,Perifericos,4475.36,674
775,1041,521,1,5/11/2025,Sur,521,Producto 21,Electrónica,392.57,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,3,Electronica,392.57,675
776,1078,519,2,6/11/2025,Norte,519,Producto 19,Periféricos,1387.56,1078,Cliente 78,cliente78@example.com,555-3615,Calle 78 #74,4,Perifericos,2775.12,676
777,1020,502,2,7/11/2025,Norte,502,Producto 2,Electrónica,1317.19,1020,Cliente 20,cliente20@example.com,555-9698,Calle 20 #983,3,Electronica,2634.38,677
778,1077,503,4,8/11/2025,Este,503,Producto 3,Juguetería,1037.4,1077,Cliente 77,cliente77@example.com,555-1090,Calle 77 #378,2,Jugueteria,4149.6,678
779,1062,508,6,9/11/2025,Sur,508,Producto 8,Periféricos,1118.84,1062,Cliente 62,cliente62@example.com,555-1245,Calle 62 #463,4,Perifericos,6713.04,679
780,1058,504,6,10/11/2025,Oeste,504,Producto 4,Electrónica,1195.43,1058,Cliente 58,cliente58@example.com,555-6730,Calle 58 #827,3,Electronica,7172.58,680
781,1059,519,3,11/11/2025,Este,519,Producto 19,Periféricos,1387.56,1059,Cliente 59,cliente59@example.com,555-6197,Calle 59 #838,4,Perifericos,4162.68,681
782,1043,513,9,12/11/2025,Este,513,Producto 13,Hogar,1030.34,1043,Cliente 43,cliente43@example.com,555-9155,Calle 43 #38,1,Hogar,9273.06,682
783,1038,510,7,13/11/2025,Sur,510,Producto 10,Juguetería,446.9,1038,Cliente 38,cliente38@example.com,555-1630,Calle 38 #728,2,Jugueteria,3128.3,683
784,1085,526,8,14/11/2025,Sur,526,Producto 26,Electrónica,800.27,1085,Cliente 85,cliente85@example.com,555-4949,Calle 85 #15,3,Electronica,6402.16,684
785,1036,506,1,15/11/2025,Sur,506,Producto 6,Hogar,941.46,1036,Cliente 36,cliente36@example.com,555-7590,Calle 36 #977,1,Hogar,941.46,685
786,1011,506,7,16/11/2025,Oeste,506,Producto 6,Hogar,941.46,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,1,Hogar,6590.22,686
787,1073,513,6,17/11/2025,Oeste,513,Producto 13,Hogar,1030.34,1073,Cliente 73,cliente73@example.com,555-4850,Calle 73 #744,1,Hogar,6182.04,687
788,1086,529,6,18/11/2025,Oeste,529,Producto 29,Electrónica,112.85,1086,Cliente 86,cliente86@example.com,555-1791,Calle 86 #10,3,Electronica,677.1,688
789,1051,511,2,19/11/2025,Norte,511,Producto 11,Juguetería,1581.68,1051,Cliente 51,cliente51@example.com,555-3903,Calle 51 #234,2,Jugueteria,3163.36,689
790,1056,527,6,20/11/2025,Norte,527,Producto 27,Juguetería,1041.34,1056,Cliente 56,cliente56@example.com,555-7468,Calle 56 #618,2,Jugueteria,6248.04,690
791,1044,525,1,21/11/2025,Oeste,525,Producto 25,Hogar,1974.19,1044,Cliente 44,cliente44@example.com,555-2333,Calle 44 #654,1,Hogar,1974.19,691
792,1014,501,5,22/11/2025,Oeste,501,Producto 1,Juguetería,1945.7,1014,Cliente 14,cliente14@example.com,555-6938,Calle 14 #907,2,Jugueteria,9728.5,692
793,1022,509,9,23/11/2025,Oeste,509,Producto 9,Juguetería,560.93,1022,Cliente 22,cliente22@example.com,555-6826,Calle 22 #131,2,Jugueteria,5048.37,693
794,1041,502,7,24/11/2025,Sur,502,Producto 2,Electrónica,1317.19,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,3,Electronica,9220.33,694
795,1095,515,2,25/11/2025,Oeste,515,Producto 15,Hogar,1858.17,1095,Cliente 95,cliente95@example.com,555-4408,Calle 95 #401,1,Hogar,3716.34,695
796,1012,530,4,26/11/2025,Sur,530,Producto 30,Electrónica,582.82,1012,Cliente 12,cliente12@example.com,555-5692,Calle 12 #991,3,Electronica,2331.28,696
797,1069,527,3,27/11/2025,Norte,527,Producto 27,Juguetería,1041.34,1069,Cliente 69,cliente69@example.com,555-6828,Calle 69 #425,2,Jugueteria,3124.02,697
798,1004,509,4,28/11/2025,Sur,509,Producto 9,Juguetería,560.93,1004,Cliente 4,cliente4@example.com,555-4559,Calle 4 #318,2,Jugueteria,2243.72,698
799,1032,503,9,29/11/2025,Oeste,503,Producto 3,Juguetería,1037.4,1032,Cliente 32,cliente32@example.com,555-4783,Calle 32 #993,2,Jugueteria,9336.6,699
800,1005,508,6,30/11/2025,Sur,508,Producto 8,Periféricos,1118.84,1005,Cliente 5,cliente5@example.com,555-2684,Calle 5 #824,4,Perifericos,6713.04,700
801,1059,507,4,1/12/2025,Oeste,507,Producto 7,Juguetería,209.15,1059,Cliente 59,cliente59@example.com,555-6197,Calle 59 #838,2,Jugueteria,836.6,701
802,1070,502,6,2/12/2025,Este,502,Producto 2,Electrónica,1317.19,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,3,Electronica,7903.14,702
803,1099,506,6,3/12/2025,Sur,506,Producto 6,Hogar,941.46,1099,Cliente 99,cliente99@example.com,555-2620,Calle 99 #516,1,Hogar,5648.76,703
804,1079,524,3,4/12/2025,Norte,524,Producto 24,Hogar,1477.99,1079,Cliente 79,cliente79@example.com,555-2954,Calle 79 #52,1,Hogar,4433.97,704
805,1047,507,6,5/12/2025,Oeste,507,Producto 7,Juguetería,209.15,1047,Cliente 47,cliente47@example.com,555-6149,Calle 47 #686,2,Jugueteria,1254.9,705
806,1015,530,6,6/12/2025,Oeste,530,Producto 30,Electrónica,582.82,1015,Cliente 15,cliente15@example.com,555-5737,Calle 15 #4,3,Electronica,3496.92,706
807,1068,526,4,7/12/2025,Sur,526,Producto 26,Electrónica,800.27,1068,Cliente 68,cliente68@example.com,555-9296,Calle 68 #254,3,Electronica,3201.08,707
808,1100,502,1,8/12/2025,Norte,502,Producto 2,Electrónica,1317.19,1100,Cliente 100,cliente100@example.com,555-9845,Calle 100 #409,3,Electronica,1317.19,708
809,1057,517,8,9/12/2025,Sur,517,Producto 17,Hogar,255.04,1057,Cliente 57,cliente57@example.com,555-3017,Calle 57 #334,1,Hogar,2040.32,709
810,1043,503,3,10/12/2025,Oeste,503,Producto 3,Juguetería,1037.4,1043,Cliente 43,cliente43@example.com,555-9155,Calle 43 #38,2,Jugueteria,3112.2,710
811,1081,524,1,11/12/2025,Este,524,Producto 24,Hogar,1477.99,1081,Cliente 81,cliente81@example.com,555-8685,Calle 81 #582,1,Hogar,1477.99,711
812,1011,519,1,12/12/2025,Norte,519,Producto 19,Periféricos,1387.56,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,4,Perifericos,1387.56,712
813,1036,513,8,13/12/2025,Oeste,513,Producto 13,Hogar,1030.34,1036,Cliente 36,cliente36@example.com,555-7590,Calle 36 #977,1,Hogar,8242.72,713
814,1041,527,9,14/12/2025,Sur,527,Producto 27,Juguetería,1041.34,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,2,Jugueteria,9372.06,714
815,1010,503,8,15/12/2025,Este,503,Producto 3,Juguetería,1037.4,1010,Cliente 10,cliente10@example.com,555-1302,Calle 10 #772,2,Jugueteria,8299.2,715
816,1071,521,8,16/12/2025,Sur,521,Producto 21,Electrónica,392.57,1071,Cliente 71,cliente71@example.com,555-4222,Calle 71 #277,3,Electronica,3140.56,716
817,1087,515,2,17/12/2025,Este,515,Producto 15,Hogar,1858.17,1087,Cliente 87,cliente87@example.com,555-4363,Calle 87 #248,1,Hogar,3716.34,717
818,1092,517,7,18/12/2025,Este,517,Producto 17,Hogar,255.04,1092,Cliente 92,cliente92@example.com,555-5497,Calle 92 #890,1,Hogar,1785.28,718
819,1086,514,8,19/12/2025,Norte,514,Producto 14,Hogar,36.84,1086,Cliente 86,cliente86@example.com,555-1791,Calle 86 #10,1,Hogar,294.72,719
820,1039,509,9,20/12/2025,Oeste,509,Producto 9,Juguetería,560.93,1039,Cliente 39,cliente39@example.com,555-6551,Calle 39 #403,2,Jugueteria,5048.37,720
821,1035,526,4,21/12/2025,Norte,526,Producto 26,Electrónica,800.27,1035,Cliente 35,cliente35@example.com,555-5074,Calle 35 #446,3,Electronica,3201.08,721
822,1023,529,3,22/12/2025,Este,529,Producto 29,Electrónica,112.85,1023,Cliente 23,cliente23@example.com,555-5530,Calle 23 #125,3,Electronica,338.55,722
823,1045,524,9,23/12/2025,Sur,524,Producto 24,Hogar,1477.99,1045,Cliente 45,cliente45@example.com,555-7128,Calle 45 #818,1,Hogar,13301.91,723
824,1015,526,3,24/12/2025,Oeste,526,Producto 26,Electrónica,800.27,1015,Cliente 15,cliente15@example.com,555-5737,Calle 15 #4,3,Electronica,2400.81,724
825,1027,529,3,25/12/2025,Este,529,Producto 29,Electrónica,112.85,1027,Cliente 27,cliente27@example.com,555-4436,Calle 27 #993,3,Electronica,338.55,725
826,1049,526,5,26/12/2025,Oeste,526,Producto 26,Electrónica,800.27,1049,Cliente 49,cliente49@example.com,555-9621,Calle 49 #66,3,Electronica,4001.35,726
827,1048,505,3,27/12/2025,Sur,505,Producto 5,Juguetería,867.83,1048,Cliente 48,cliente48@example.com,555-8379,Calle 48 #590,2,Jugueteria,2603.49,727
828,1086,518,6,28/12/2025,Norte,518,Producto 18,Periféricos,889.12,1086,Cliente 86,cliente86@example.com,555-1791,Calle 86 #10,4,Perifericos,5334.72,728
829,1012,518,6,29/12/2025,Este,518,Producto 18,Periféricos,889.12,1012,Cliente 12,cliente12@example.com,555-5692,Calle 12 #991,4,Perifericos,5334.72,729
830,1007,507,5,30/12/2025,Este,507,Producto 7,Juguetería,209.15,1007,Cliente 7,cliente7@example.com,555-5890,Calle 7 #848,2,Jugueteria,1045.75,730
831,1074,516,9,31/12/2025,Oeste,516,Producto 16,Juguetería,281.38,1074,Cliente 74,cliente74@example.com,555-2762,Calle 74 #269,2,Jugueteria,2532.42,731
832,1099,521,4,1/1/2026,Este,521,Producto 21,Electrónica,392.57,1099,Cliente 99,cliente99@example.com,555-2620,Calle 99 #516,3,Electronica,1570.28,732
833,1047,520,4,2/1/2026,Norte,520,Producto 20,Electrónica,1713.66,1047,Cliente 47,cliente47@example.com,555-6149,Calle 47 #686,3,Electronica,6854.64,733
834,1096,509,5,3/1/2026,Este,509,Producto 9,Juguetería,560.93,1096,Cliente 96,cliente96@example.com,555-6322,Calle 96 #585,2,Jugueteria,2804.65,734
835,1030,508,1,4/1/2026,Oeste,508,Producto 8,Periféricos,1118.84,1030,Cliente 30,cliente30@example.com,555-3833,Calle 30 #544,4,Perifericos,1118.84,735
836,1064,508,7,5/1/2026,Norte,508,Producto 8,Periféricos,1118.84,1064,Cliente 64,cliente64@example.com,555-8040,Calle 64 #494,4,Perifericos,7831.88,736
837,1093,511,2,6/1/2026,Oeste,511,Producto 11,Juguetería,1581.68,1093,Cliente 93,cliente93@example.com,555-8416,Calle 93 #550,2,Jugueteria,3163.36,737
838,1078,505,5,7/1/2026,Oeste,505,Producto 5,Juguetería,867.83,1078,Cliente 78,cliente78@example.com,555-3615,Calle 78 #74,2,Jugueteria,4339.15,738
839,1008,530,9,8/1/2026,Este,530,Producto 30,Electrónica,582.82,1008,Cliente 8,cliente8@example.com,555-3783,Calle 8 #116,3,Electronica,5245.38,739
840,1075,519,5,9/1/2026,Norte,519,Producto 19,Periféricos,1387.56,1075,Cliente 75,cliente75@example.com,555-1446,Calle 75 #188,4,Perifericos,6937.8,740
841,1066,515,7,10/1/2026,Norte,515,Producto 15,Hogar,1858.17,1066,Cliente 66,cliente66@example.com,555-4178,Calle 66 #944,1,Hogar,13007.19,741
842,1033,515,1,11/1/2026,Este,515,Producto 15,Hogar,1858.17,1033,Cliente 33,cliente33@example.com,555-6174,Calle 33 #605,1,Hogar,1858.17,742
843,1001,515,4,12/1/2026,Este,515,Producto 15,Hogar,1858.17,1001,Cliente 1,cliente1@example.com,555-6805,Calle 1 #337,1,Hogar,7432.68,743
844,1012,508,9,13/1/2026,Este,508,Producto 8,Periféricos,1118.84,1012,Cliente 12,cliente12@example.com,555-5692,Calle 12 #991,4,Perifericos,10069.56,744
845,1065,520,2,14/1/2026,Este,520,Producto 20,Electrónica,1713.66,1065,Cliente 65,cliente65@example.com,555-1911,Calle 65 #634,3,Electronica,3427.32,745
846,1060,508,2,15/1/2026,Norte,508,Producto 8,Periféricos,1118.84,1060,Cliente 60,cliente60@example.com,555-6932,Calle 60 #33,4,Perifericos,2237.68,746
847,1090,513,5,16/1/2026,Sur,513,Producto 13,Hogar,1030.34,1090,Cliente 90,cliente90@example.com,555-6823,Calle 90 #844,1,Hogar,5151.7,747
848,1001,512,6,17/1/2026,Sur,512,Producto 12,Hogar,553.49,1001,Cliente 1,cliente1@example.com,555-6805,Calle 1 #337,1,Hogar,3320.94,748
849,1062,507,4,18/1/2026,Este,507,Producto 7,Juguetería,209.15,1062,Cliente 62,cliente62@example.com,555-1245,Calle 62 #463,2,Jugueteria,836.6,749
850,1025,524,5,19/1/2026,Sur,524,Producto 24,Hogar,1477.99,1025,Cliente 25,cliente25@example.com,555-9078,Calle 25 #948,1,Hogar,7389.95,750
851,1086,510,9,20/1/2026,Este,510,Producto 10,Juguetería,446.9,1086,Cliente 86,cliente86@example.com,555-1791,Calle 86 #10,2,Jugueteria,4022.1,751
852,1081,529,2,21/1/2026,Norte,529,Producto 29,Electrónica,112.85,1081,Cliente 81,cliente81@example.com,555-8685,Calle 81 #582,3,Electronica,225.7,752
853,1031,524,6,22/1/2026,Sur,524,Producto 24,Hogar,1477.99,1031,Cliente 31,cliente31@example.com,555-7137,Calle 31 #749,1,Hogar,8867.94,753
854,1006,522,6,23/1/2026,Este,522,Producto 22,Electrónica,782.85,1006,Cliente 6,cliente6@example.com,555-4164,Calle 6 #843,3,Electronica,4697.1,754
855,1100,505,2,24/1/2026,Oeste,505,Producto 5,Juguetería,867.83,1100,Cliente 100,cliente100@example.com,555-9845,Calle 100 #409,2,Jugueteria,1735.66,755
856,1059,515,8,25/1/2026,Norte,515,Producto 15,Hogar,1858.17,1059,Cliente 59,cliente59@example.com,555-6197,Calle 59 #838,1,Hogar,14865.36,756
857,1003,527,5,26/1/2026,Oeste,527,Producto 27,Juguetería,1041.34,1003,Cliente 3,cliente3@example.com,555-9810,Calle 3 #336,2,Jugueteria,5206.7,757
858,1098,520,5,27/1/2026,Norte,520,Producto 20,Electrónica,1713.66,1098,Cliente 98,cliente98@example.com,555-7159,Calle 98 #375,3,Electronica,8568.3,758
859,1073,520,8,28/1/2026,Norte,520,Producto 20,Electrónica,1713.66,1073,Cliente 73,cliente73@example.com,555-4850,Calle 73 #744,3,Electronica,13709.28,759
860,1054,515,5,29/1/2026,Sur,515,Producto 15,Hogar,1858.17,1054,Cliente 54,cliente54@example.com,555-5590,Calle 54 #555,1,Hogar,9290.85,760
861,1043,530,8,30/1/2026,Este,530,Producto 30,Electrónica,582.82,1043,Cliente 43,cliente43@example.com,555-9155,Calle 43 #38,3,Electronica,4662.56,761
862,1037,523,2,31/1/2026,Sur,523,Producto 23,Periféricos,784.96,1037,Cliente 37,cliente37@example.com,555-2807,Calle 37 #678,4,Perifericos,1569.92,762
863,1083,521,6,1/2/2026,Oeste,521,Producto 21,Electrónica,392.57,1083,Cliente 83,cliente83@example.com,555-6916,Calle 83 #878,3,Electronica,2355.42,763
864,1012,504,2,2/2/2026,Oeste,504,Producto 4,Electrónica,1195.43,1012,Cliente 12,cliente12@example.com,555-5692,Calle 12 #991,3,Electronica,2390.86,764
865,1060,529,9,3/2/2026,Oeste,529,Producto 29,Electrónica,112.85,1060,Cliente 60,cliente60@example.com,555-6932,Calle 60 #33,3,Electronica,1015.65,765
866,1012,526,4,4/2/2026,Este,526,Producto 26,Electrónica,800.27,1012,Cliente 12,cliente12@example.com,555-5692,Calle 12 #991,3,Electronica,3201.08,766
867,1083,514,8,5/2/2026,Oeste,514,Producto 14,Hogar,36.84,1083,Cliente 83,cliente83@example.com,555-6916,Calle 83 #878,1,Hogar,294.72,767
868,1051,514,3,6/2/2026,Sur,514,Producto 14,Hogar,36.84,1051,Cliente 51,cliente51@example.com,555-3903,Calle 51 #234,1,Hogar,110.52,768
869,1086,526,4,7/2/2026,Norte,526,Producto 26,Electrónica,800.27,1086,Cliente 86,cliente86@example.com,555-1791,Calle 86 #10,3,Electronica,3201.08,769
870,1014,511,5,8/2/2026,Oeste,511,Producto 11,Juguetería,1581.68,1014,Cliente 14,cliente14@example.com,555-6938,Calle 14 #907,2,Jugueteria,7908.4,770
871,1063,504,8,9/2/2026,Oeste,504,Producto 4,Electrónica,1195.43,1063,Cliente 63,cliente63@example.com,555-3563,Calle 63 #653,3,Electronica,9563.44,771
872,1060,523,5,10/2/2026,Sur,523,Producto 23,Periféricos,784.96,1060,Cliente 60,cliente60@example.com,555-6932,Calle 60 #33,4,Perifericos,3924.8,772
873,1098,523,7,11/2/2026,Sur,523,Producto 23,Periféricos,784.96,1098,Cliente 98,cliente98@example.com,555-7159,Calle 98 #375,4,Perifericos,5494.72,773
874,1027,529,2,12/2/2026,Este,529,Producto 29,Electrónica,112.85,1027,Cliente 27,cliente27@example.com,555-4436,Calle 27 #993,3,Electronica,225.7,774
875,1089,520,2,13/2/2026,Sur,520,Producto 20,Electrónica,1713.66,1089,Cliente 89,cliente89@example.com,555-8716,Calle 89 #161,3,Electronica,3427.32,775
876,1091,507,2,14/2/2026,Norte,507,Producto 7,Juguetería,209.15,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,2,Jugueteria,418.3,776
877,1057,528,6,15/2/2026,Oeste,528,Producto 28,Electrónica,148.14,1057,Cliente 57,cliente57@example.com,555-3017,Calle 57 #334,3,Electronica,888.84,777
878,1072,527,6,16/2/2026,Este,527,Producto 27,Juguetería,1041.34,1072,Cliente 72,cliente72@example.com,555-3509,Calle 72 #305,2,Jugueteria,6248.04,778
879,1099,502,8,17/2/2026,Este,502,Producto 2,Electrónica,1317.19,1099,Cliente 99,cliente99@example.com,555-2620,Calle 99 #516,3,Electronica,10537.52,779
880,1050,504,1,18/2/2026,Norte,504,Producto 4,Electrónica,1195.43,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,3,Electronica,1195.43,780
881,1085,525,6,19/2/2026,Sur,525,Producto 25,Hogar,1974.19,1085,Cliente 85,cliente85@example.com,555-4949,Calle 85 #15,1,Hogar,11845.14,781
882,1016,525,1,20/2/2026,Sur,525,Producto 25,Hogar,1974.19,1016,Cliente 16,cliente16@example.com,555-4604,Calle 16 #329,1,Hogar,1974.19,782
883,1013,518,5,21/2/2026,Este,518,Producto 18,Periféricos,889.12,1013,Cliente 13,cliente13@example.com,555-6496,Calle 13 #427,4,Perifericos,4445.6,783
884,1043,529,2,22/2/2026,Este,529,Producto 29,Electrónica,112.85,1043,Cliente 43,cliente43@example.com,555-9155,Calle 43 #38,3,Electronica,225.7,784
885,1057,506,5,23/2/2026,Sur,506,Producto 6,Hogar,941.46,1057,Cliente 57,cliente57@example.com,555-3017,Calle 57 #334,1,Hogar,4707.3,785
886,1024,526,4,24/2/2026,Sur,526,Producto 26,Electrónica,800.27,1024,Cliente 24,cliente24@example.com,555-3073,Calle 24 #736,3,Electronica,3201.08,786
887,1064,508,9,25/2/2026,Este,508,Producto 8,Periféricos,1118.84,1064,Cliente 64,cliente64@example.com,555-8040,Calle 64 #494,4,Perifericos,10069.56,787
888,1021,516,3,26/2/2026,Este,516,Producto 16,Juguetería,281.38,1021,Cliente 21,cliente21@example.com,555-9698,Calle 21 #740,2,Jugueteria,844.14,788
889,1019,524,6,27/2/2026,Norte,524,Producto 24,Hogar,1477.99,1019,Cliente 19,cliente19@example.com,555-3214,Calle 19 #290,1,Hogar,8867.94,789
890,1046,514,4,28/2/2026,Oeste,514,Producto 14,Hogar,36.84,1046,Cliente 46,cliente46@example.com,555-1374,Calle 46 #459,1,Hogar,147.36,790
891,1027,524,2,1/3/2026,Este,524,Producto 24,Hogar,1477.99,1027,Cliente 27,cliente27@example.com,555-4436,Calle 27 #993,1,Hogar,2955.98,791
892,1062,530,4,2/3/2026,Este,530,Producto 30,Electrónica,582.82,1062,Cliente 62,cliente62@example.com,555-1245,Calle 62 #463,3,Electronica,2331.28,792
893,1010,524,2,3/3/2026,Este,524,Producto 24,Hogar,1477.99,1010,Cliente 10,cliente10@example.com,555-1302,Calle 10 #772,1,Hogar,2955.98,793
894,1047,512,3,4/3/2026,Oeste,512,Producto 12,Hogar,553.49,1047,Cliente 47,cliente47@example.com,555-6149,Calle 47 #686,1,Hogar,1660.47,794
895,1008,522,2,5/3/2026,Norte,522,Producto 22,Electrónica,782.85,1008,Cliente 8,cliente8@example.com,555-3783,Calle 8 #116,3,Electronica,1565.7,795
896,1011,527,8,6/3/2026,Oeste,527,Producto 27,Juguetería,1041.34,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,2,Jugueteria,8330.72,796
897,1044,524,4,7/3/2026,Oeste,524,Producto 24,Hogar,1477.99,1044,Cliente 44,cliente44@example.com,555-2333,Calle 44 #654,1,Hogar,5911.96,797
898,1037,515,8,8/3/2026,Sur,515,Producto 15,Hogar,1858.17,1037,Cliente 37,cliente37@example.com,555-2807,Calle 37 #678,1,Hogar,14865.36,798
899,1067,506,1,9/3/2026,Oeste,506,Producto 6,Hogar,941.46,1067,Cliente 67,cliente67@example.com,555-9767,Calle 67 #751,1,Hogar,941.46,799
900,1040,530,7,10/3/2026,Sur,530,Producto 30,Electrónica,582.82,1040,Cliente 40,cliente40@example.com,555-3712,Calle 40 #972,3,Electronica,4079.74,800
901,1028,519,1,11/3/2026,Oeste,519,Producto 19,Periféricos,1387.56,1028,Cliente 28,cliente28@example.com,555-5676,Calle 28 #21,4,Perifericos,1387.56,801
902,1044,523,1,12/3/2026,Este,523,Producto 23,Periféricos,784.96,1044,Cliente 44,cliente44@example.com,555-2333,Calle 44 #654,4,Perifericos,784.96,802
903,1078,524,2,13/3/2026,Sur,524,Producto 24,Hogar,1477.99,1078,Cliente 78,cliente78@example.com,555-3615,Calle 78 #74,1,Hogar,2955.98,803
904,1011,528,5,14/3/2026,Sur,528,Producto 28,Electrónica,148.14,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,3,Electronica,740.7,804
905,1070,515,7,15/3/2026,Norte,515,Producto 15,Hogar,1858.17,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,1,Hogar,13007.19,805
906,1079,530,9,16/3/2026,Este,530,Producto 30,Electrónica,582.82,1079,Cliente 79,cliente79@example.com,555-2954,Calle 79 #52,3,Electronica,5245.38,806
